HOLEID,PROJECTCODE,SAMPLENO,FROM,TO,MidEast,MidNorth,MidRL,SAMPLETYPE,PRIORITY,Au_ppb,Zn_pct
18DD0011,CU_CLIFF,40244782,779,782,112733.0498,2186597.301,652.7814634,QuarterCore,1,2,0.00089
18DD0011,CU_CLIFF,40244804,821.08,824,112734.6696,2186596.564,610.7791952,QuarterCore,1,5,0.00229
18DD0011,CU_CLIFF,40244806,824,827,112734.7744,2186596.51,607.8215595,QuarterCore,1,8,0.00129
18DD0011,CU_CLIFF,40244818,853.6,855.2,112735.7243,2186595.958,578.9424643,QuarterCore,1,3,0.00618
18DD0011,CU_CLIFF,40244827,865.83,867.83,112736.1314,2186595.702,566.5217824,QuarterCore,1,2,0.00184
18DD0011,CU_CLIFF,40244846,902,905,112737.5661,2186594.91,529.8885999,QuarterCore,1,11,0.0062
18DD0011,CU_CLIFF,40244848,908,911,112737.837,2186594.778,523.8961624,QuarterCore,1,9,0.00494
18DD0011,CU_CLIFF,40244851,914,917,112738.1168,2186594.644,517.9041958,QuarterCore,1,5,0.00533
18DD0011,CU_CLIFF,40244857,925,928,112738.6365,2186594.394,506.9193177,QuarterCore,1,1,0.00256
18DD0011,CU_CLIFF,40244873,956,956.5,112740.0588,2186593.706,477.211304,QuarterCore,1,397,0.376
18DD0011,CU_CLIFF,40244874,956.5,959.5,112740.1431,2186593.665,475.4638079,QuarterCore,1,4,0.00505
18DD0011,CU_CLIFF,40244889,990,993,112741.7705,2186592.889,442.0123658,QuarterCore,1,3,0.00673
18DD0011,CU_CLIFF,40244895,1002,1005,112742.3557,2186592.627,430.0295177,QuarterCore,1,8,0.01545
18DD0011,CU_CLIFF,40244908,1032,1035,112743.819,2186592.021,400.0713676,QuarterCore,1,11,0.0207
18DD0011,CU_CLIFF,40244912,1040.28,1043,112744.2176,2186591.871,391.942516,QuarterCore,1,12,0.0135
18DD0011,CU_CLIFF,40244949,1115,1118,112748.0721,2186591.227,317.1854233,QuarterCore,1,14,0.01145
18DD0011,CU_CLIFF,40244962,1139,1142,112749.43,2186591.002,293.2249778,QuarterCore,1,16,0.0121
18DD0011,CU_CLIFF,40244971,1159,1161.94,112750.6083,2186590.702,273.2920568,QuarterCore,1,133,0.245
18DD0011,CU_CLIFF,40244972,1161.94,1163.14,112750.7322,2186590.668,271.2260575,QuarterCore,1,353,0.4
18DD0011,CU_CLIFF,40244973,1163.14,1166,112750.8555,2186590.633,269.200103,QuarterCore,1,85,0.1935
18DD0011,CU_CLIFF,40245011,1236,1238,112755.4418,2186589.252,196.928744,QuarterCore,1,47,0.153
18DD0011,CU_CLIFF,40245012,1238,1240,112755.5714,2186589.214,194.9333127,QuarterCore,1,29,0.11
18DD0011,CU_CLIFF,40245015,1244,1246,112755.9602,2186589.105,188.9469171,QuarterCore,1,38,0.1
18DD0011,CU_CLIFF,40245054,1309,1311,112760.1167,2186588.197,124.0865943,QuarterCore,1,17,0.0417
18DD0011,CU_CLIFF,40245059,1319,1321,112760.7233,2186588.122,114.1052963,QuarterCore,1,23,0.0705
18DD0011,CU_CLIFF,40245097,1378,1380.26,112764.0694,2186587.696,55.07197291,QuarterCore,1,60,0.118
18DD0011,CU_CLIFF,40245115,1406.68,1408.05,112765.5097,2186587.212,26.87796596,QuarterCore,1,82,0.246
18DD0011,CU_CLIFF,40245119,1412,1415,112765.8256,2186587.09,20.75232204,QuarterCore,1,40,0.1115
18DD0011,CU_CLIFF,40245132,1440.5,1443.5,112767.3801,2186586.554,-7.70016656,QuarterCore,1,73,0.1575
18DD0011,CU_CLIFF,40245161,1508,1511,112771.1555,2186585.623,-75.08739581,QuarterCore,1,20,0.0667
18DD0011,CU_CLIFF,40245181,1555.13,1557.46,112773.211,2186585.251,-121.8356164,QuarterCore,1,20,0.0492
18DD0011,CU_CLIFF,40245217,1641,1644,112776.8005,2186584.229,-207.9590767,QuarterCore,1,46,0.1945
18DD0011,CU_CLIFF,40245227,1665,1667.71,112777.9458,2186583.883,-231.784029,QuarterCore,1,30,0.0662
18DD0012,CU_CLIFF,40244029,35.05,37.05,112724.5687,2186208.615,1543.853306,QuarterCore,1,7,0.00054
18DD0012,CU_CLIFF,40244055,78,81,112730.719,2186204.87,1501.004233,QuarterCore,1,225,0.0411
18DD0012,CU_CLIFF,40244065,95,97,112732.9605,2186203.47,1484.717221,QuarterCore,1,1,0.011
18DD0012,CU_CLIFF,40244115,174,176,112742.9711,2186197.281,1406.600077,QuarterCore,1,1,0.00029
18DD0012,CU_CLIFF,40244125,190,192,112744.9376,2186196.206,1390.75788,QuarterCore,1,1,0.00048
18DD0012,CU_CLIFF,40244129,198,200,112745.9155,2186195.695,1382.834332,QuarterCore,1,1,0.00024
18DD0012,CU_CLIFF,40244133,204,206,112746.6491,2186195.327,1376.890703,QuarterCore,1,1,0.00019
18DD0012,CU_CLIFF,40244147,228,230,112749.571,2186193.957,1353.108748,QuarterCore,1,0.5,0.00026
18DD0012,CU_CLIFF,40244198,314,316,112759.7975,2186190.146,1267.804716,QuarterCore,1,0.5,0.00029
18DD0012,CU_CLIFF,40244203,322,324,112760.7379,2186189.832,1259.866389,QuarterCore,1,0.5,0.00048
18DD0012,CU_CLIFF,40244234,372,374,112766.7876,2186188.108,1210.263951,QuarterCore,1,0.5,0.00055
18DD0012,CU_CLIFF,40244253,404,406,112770.7441,2186187.23,1178.521699,QuarterCore,1,0.5,0.00312
18DD0012,CU_CLIFF,40244271,433.84,435,112774.2278,2186186.54,1149.316886,QuarterCore,1,2,0.00192
18DD0012,CU_CLIFF,40244299,482,484,112779.8266,2186185.63,1101.069256,QuarterCore,1,2,0.00014
18DD0012,CU_CLIFF,40245517,511.86,514,112783.2207,2186185.19,1071.335599,QuarterCore,1,1,0.00039
18DD0012,CU_CLIFF,40245531,535,537,112785.7909,2186184.892,1048.411157,QuarterCore,1,0.5,0.00037
18DD0012,CU_CLIFF,40245541,553,555,112787.7675,2186184.682,1030.521248,QuarterCore,1,0.5,0.0002
18DD0012,CU_CLIFF,40245551,569,571,112789.5141,2186184.5,1014.617903,QuarterCore,1,0.5,0.00024
18DD0012,CU_CLIFF,40245558,582,585,112790.9869,2186184.34,1001.199428,QuarterCore,1,3,0.00157
18DD0012,CU_CLIFF,40245562,591,594,112791.9684,2186184.231,992.2537765,QuarterCore,1,6,0.00665
18DD0012,CU_CLIFF,40245621,738.3,740.42,112808.0697,2186183.341,846.2828768,QuarterCore,1,5,0.0129
18DD0012,CU_CLIFF,40245635,772,775,112811.8459,2186183.113,812.353133,QuarterCore,1,1,0.00039
18DD0012,CU_CLIFF,40245636,775,778,112812.1782,2186183.088,809.3716949,QuarterCore,1,1,0.00052
18DD0012,CU_CLIFF,40245652,810.87,812,112816.0664,2186182.776,774.6551582,QuarterCore,1,10,0.011
18DD0012,CU_CLIFF,40245653,812,814.43,112816.2679,2186182.76,772.8866708,QuarterCore,1,12,0.0109
18DD0012,CU_CLIFF,40245657,823,826,112817.5503,2186182.666,761.6751689,QuarterCore,1,4,0.00766
18DD0012,CU_CLIFF,40245663,835,837.14,112818.8808,2186182.576,750.182271,QuarterCore,1,8,0.00773
18DD0012,CU_CLIFF,40245678,865.15,868,112822.4539,2186182.378,719.887924,QuarterCore,1,2,0.00047
18DD0012,CU_CLIFF,40245706,927,930,112829.6532,2186182.268,658.3830956,QuarterCore,1,0.5,0.00059
18DD0012,CU_CLIFF,40245753,1028,1029.68,112841.6785,2186183.233,558.7717562,QuarterCore,1,7,0.00312
18DD0012,CU_CLIFF,40245771,1063.55,1064.43,112845.9304,2186183.748,523.8836669,QuarterCore,1,102,0.169
18DD0012,CU_CLIFF,40245772,1064.43,1067,112846.1388,2186183.775,522.1715171,QuarterCore,1,11,0.01465
18DD0012,CU_CLIFF,40245775,1073,1076,112847.2001,2186183.914,513.4519581,QuarterCore,1,1,0.00058
18DD0012,CU_CLIFF,40245776,1076,1079,112847.5623,2186183.962,510.474303,QuarterCore,1,1,0.00133
18DD0012,CU_CLIFF,40245792,1114,1115.43,112852.0549,2186184.592,473.5368368,QuarterCore,1,26,0.0343
18DD0012,CU_CLIFF,40245796,1119,1122,112852.7554,2186184.691,467.7952582,QuarterCore,1,3,0.00575
18DD0012,CU_CLIFF,40245818,1172.5,1175.5,112859.2897,2186185.594,414.7034814,QuarterCore,1,1,0.00299
18DD0012,CU_CLIFF,40245822,1181.5,1184.5,112860.4007,2186185.752,405.773713,QuarterCore,1,5,0.0175
18DD0012,CU_CLIFF,40245833,1204.82,1206.55,112863.2185,2186186.167,383.2682301,QuarterCore,1,2,0.00313
18DD0012,CU_CLIFF,40245849,1243.2,1246.2,112868.1113,2186186.917,344.5685069,QuarterCore,1,2,0.0037
18DD0012,CU_CLIFF,40245865,1277.6,1280.6,112872.4378,2186187.538,310.4473337,QuarterCore,1,4,0.0096
18DD0012,CU_CLIFF,40245871,1292.6,1295.6,112874.3335,2186187.799,295.5698905,QuarterCore,1,4,0.00615
18DD0012,CU_CLIFF,40245881,1317.07,1318.98,112877.4051,2186188.226,271.8467384,QuarterCore,1,15,0.0491
18DD0012,CU_CLIFF,40245893,1341.48,1343.71,112880.6215,2186188.68,247.4924027,QuarterCore,1,2,0.0115
18DD0012,CU_CLIFF,40245903,1367.15,1370.15,112884.0759,2186189.174,221.6721472,QuarterCore,1,3,0.00998
18DD0012,CU_CLIFF,40245921,1407.21,1410.35,112889.3965,2186189.948,181.9039511,QuarterCore,1,3,0.00337
18DD0012,CU_CLIFF,40245927,1418.67,1421.79,112890.9157,2186190.149,170.5569632,QuarterCore,1,2,0.00309
18DD0012,CU_CLIFF,40245938,1437.79,1439.8,112893.3811,2186190.412,152.1583057,QuarterCore,1,175,0.0808
18DD0012,CU_CLIFF,40245945,1448,1448.87,112894.6615,2186190.523,142.6043565,QuarterCore,1,10,0.00732
18DD0012,CU_CLIFF,40245948,1452.77,1455.5,112895.4184,2186190.579,136.9551166,QuarterCore,1,10,0.01145
18DD0012,CU_CLIFF,40245961,1477,1478.5,112898.5503,2186190.735,113.5492617,QuarterCore,1,2,0.00268
18DD0012,CU_CLIFF,40245965,1481.3,1483.46,112899.1634,2186190.754,108.960075,QuarterCore,1,5,0.00502
18DD0012,CU_CLIFF,40245972,1496,1497.33,112901.0513,2186190.777,94.80040249,QuarterCore,1,2,0.00414
18DD0012,CU_CLIFF,40245986,1517,1519,112903.8598,2186190.736,73.65113415,QuarterCore,1,1,0.00524
18DD0012,CU_CLIFF,40245989,1521.3,1524,112904.4707,2186190.716,69.04147612,QuarterCore,1,2,0.00488
18DD0012,CU_CLIFF,40245991,1524,1524.95,112904.7106,2186190.706,67.23234716,QuarterCore,1,2,0.00312
18DD0012,CU_CLIFF,40245996,1532.69,1535,112905.9428,2186190.653,57.94386924,QuarterCore,1,2,0.00453
18DD0012,CU_CLIFF,40246005,1552,1554.1,112908.4612,2186190.55,38.90498885,QuarterCore,1,1,0.00772
18DD0012,CU_CLIFF,40246032,1599.44,1600.96,112914.543,2186190.345,-7.850645,QuarterCore,1,27,0.0949
18DD0012,CU_CLIFF,40246033,1603.12,1605.84,112915.0817,2186190.326,-12.09656217,QuarterCore,1,17,0.05
18DD0012,CU_CLIFF,40246041,1620.48,1623.4,112917.259,2186190.239,-29.42004982,QuarterCore,1,58,0.1885
18DD0012,CU_CLIFF,40246056,1646.53,1648.05,112920.3473,2186190.092,-54.58079486,QuarterCore,1,48,0.192
18DD0013,CU_CLIFF,40246103,10.3,12.3,113393.12,2186437.91,1389.48,QuarterCore,1,17,0.0204
18DD0013,CU_CLIFF,40246122,40,42,113393.1194,2186437.915,1359.780014,QuarterCore,1,43,0.0238
18DD0013,CU_CLIFF,40246136,64,66,113393.1699,2186438.061,1335.780598,QuarterCore,1,79,0.0558
18DD0013,CU_CLIFF,40246137,66,67.13,113393.18,2186438.071,1334.215663,QuarterCore,1,176,0.0782
18DD0013,CU_CLIFF,40246159,98,100,113393.2382,2186438.272,1301.781643,QuarterCore,1,11,0.00851
18DD0013,CU_CLIFF,40246166,106,107.38,113393.1995,2186438.298,1294.091792,QuarterCore,1,92,0.0813
18DD0013,CU_CLIFF,40246168,109,111,113393.1815,2186438.305,1290.781853,QuarterCore,1,67,0.0325
18DD0013,CU_CLIFF,40246176,123,125,113393.0875,2186438.298,1276.782183,QuarterCore,1,100,0.0953
18DD0013,CU_CLIFF,40246196,155.46,156.76,113392.7112,2186438.562,1244.676001,QuarterCore,1,115,0.0658
18DD0013,CU_CLIFF,40246198,158.76,160,113392.6739,2186438.617,1241.40667,QuarterCore,1,88,0.0769
18DD0013,CU_CLIFF,40246201,161.24,163.68,113392.6503,2186438.684,1238.32751,QuarterCore,1,76,0.0367
18DD0013,CU_CLIFF,40246209,174.82,175.3,113392.6056,2186439.002,1225.731744,QuarterCore,1,65,0.0489
18DD0013,CU_CLIFF,40246217,186.15,188.15,113392.6024,2186439.354,1213.646883,QuarterCore,1,83,0.0766
18DD0013,CU_CLIFF,40246226,198.8,200.8,113392.5711,2186439.687,1201.001322,QuarterCore,1,83,0.0458
18DD0013,CU_CLIFF,40246227,200.8,202.8,113392.5671,2186439.732,1199.001841,QuarterCore,1,151,0.0892
18DD0013,CU_CLIFF,40246235,213.7,215.7,113392.5535,2186439.972,1186.104109,QuarterCore,1,56,0.0591
18DD0013,CU_CLIFF,40246266,259.2,261,113392.4703,2186440.215,1140.70557,QuarterCore,1,44,0.0341
18DD0013,CU_CLIFF,40246333,366,368,113391.7583,2186441.469,1033.816421,QuarterCore,1,21,0.0222
18DD0013,CU_CLIFF,40246334,368,370,113391.7415,2186441.503,1031.816786,QuarterCore,1,24,0.0311
18DD0013,CU_CLIFF,40246363,418,420,113391.304,2186442.446,981.8276124,QuarterCore,1,23,0.0288
18DD0013,CU_CLIFF,40246369,428,429.5,113391.2174,2186442.647,972.0800739,QuarterCore,1,68,0.0552
18DD0013,CU_CLIFF,40246413,492.6,494.6,113390.82,2186444.111,907.2479329,QuarterCore,1,249,0.247
18DD0013,CU_CLIFF,40246453,558,561,113390.7704,2186445.235,841.3579361,QuarterCore,1,148,0.195
18DD0013,CU_CLIFF,40246457,566.55,569,113390.7654,2186445.365,833.083978,QuarterCore,1,162,0.267
18DD0013,CU_CLIFF,40246458,569,572,113390.7628,2186445.41,830.3593413,QuarterCore,1,113,0.121
18DD0013,CU_CLIFF,40246471,595,597,113390.6129,2186445.911,804.8648304,QuarterCore,1,166,0.203
18DD0013,CU_CLIFF,40246496,639,641,113390.0796,2186447.005,760.8817906,QuarterCore,1,74,0.0979
18DD0013,CU_CLIFF,40246512,665,667,113389.825,2186447.75,734.8937288,QuarterCore,1,172,0.272
18DD0013,CU_CLIFF,40246516,673.23,674.1,113389.7571,2186447.979,727.2324638,QuarterCore,1,122,0.186
18DD0013,CU_CLIFF,40246531,696,697.8,113389.5389,2186448.696,704.009551,QuarterCore,1,160,0.161
18DD0013,CU_CLIFF,40246534,701,703,113389.4877,2186448.857,698.912345,QuarterCore,1,324,0.331
18DD0013,CU_CLIFF,40246539,711,713,113389.3842,2186449.175,688.9179544,QuarterCore,1,364,0.347
18DD0013,CU_CLIFF,40246547,721,723,113389.2761,2186449.498,678.9237528,QuarterCore,1,173,0.191
18DD0013,CU_CLIFF,40246554,732,734,113389.152,2186449.856,667.930285,QuarterCore,1,196,0.32
18DD0013,CU_CLIFF,40246567,755,757,113388.8851,2186450.559,644.9425941,QuarterCore,1,264,0.204
18DD0013,CU_CLIFF,40246569,759,761,113388.8386,2186450.67,640.9443993,QuarterCore,1,154,0.1315
18DD0013,CU_CLIFF,40246573,765,767,113388.7691,2186450.834,634.9470314,QuarterCore,1,137,0.134
18DD0013,CU_CLIFF,40246576,771,773,113388.7006,2186450.988,628.9494175,QuarterCore,1,210,0.22
18DD0013,CU_CLIFF,40246597,803,805,113388.3501,2186451.721,596.9597706,QuarterCore,1,199,0.209
18DD0013,CU_CLIFF,40246603,813,815,113388.2503,2186451.934,586.9625333,QuarterCore,1,189,0.1795
18DD0013,CU_CLIFF,40246606,817,819,113388.2122,2186452.019,582.963609,QuarterCore,1,167,0.1985
18DD0013,CU_CLIFF,40246612,827,829,113388.1236,2186452.228,572.9661853,QuarterCore,1,283,0.365
18DD0013,CU_CLIFF,40246626,848.68,850,113387.9596,2186452.662,551.6312426,QuarterCore,1,130,0.1335
18DD0013,CU_CLIFF,40246627,850,851,113387.9518,2186452.685,550.4714987,QuarterCore,1,106,0.0961
18DD0013,CU_CLIFF,40246633,858,859.3,113387.8978,2186452.851,542.3233704,QuarterCore,1,92,0.0748
18DD0013,CU_CLIFF,40246653,882,883.5,113387.7539,2186453.435,518.2309349,QuarterCore,1,374,0.249
18DD0013,CU_CLIFF,40246654,883.5,885,113387.7457,2186453.476,516.7315129,QuarterCore,1,361,0.31
18DD0013,CU_CLIFF,40246671,902,903.5,113387.6655,2186454.044,498.24044,QuarterCore,1,676,0.564
18DD0013,CU_CLIFF,40246682,916.65,918,113387.6276,2186454.551,483.6743042,QuarterCore,1,482,0.298
18DD0013,CU_CLIFF,40246683,918,919.5,113387.6251,2186454.598,482.2501036,QuarterCore,1,429,0.316
18DD0013,CU_CLIFF,40246701,939.5,941,113387.6104,2186455.243,460.7598863,QuarterCore,1,463,0.35
18DD0013,CU_CLIFF,40246742,989.1,991,113387.6508,2186456.05,410.9670012,QuarterCore,1,743,0.498
18DD0013,CU_CLIFF,40246764,1013.1,1014.6,113387.7146,2186456.457,387.1706172,QuarterCore,1,962,0.906
18DD0013,CU_CLIFF,40246765,1014.6,1016,113387.7183,2186456.485,385.7209025,QuarterCore,1,816,0.816
18DD0013,CU_CLIFF,40246779,1033,1034.36,113387.7526,2186456.909,367.3458358,QuarterCore,1,754,0.732
18DD0013,CU_CLIFF,40246791,1044.87,1045.64,113387.7715,2186457.206,355.7746588,QuarterCore,1,843,0.759
18DD0013,CU_CLIFF,40246795,1050,1051.5,113387.775,2186457.345,350.2814264,QuarterCore,1,750,0.713
18DD0013,CU_CLIFF,40246799,1054.78,1055.38,113387.7774,2186457.455,345.9528146,QuarterCore,1,573,0.635
18DD0013,CU_CLIFF,40246833,1094.85,1096.37,113387.6982,2186458.411,305.4342289,QuarterCore,1,1220,1.04
18DD0013,CU_CLIFF,40246842,1104.3,1106,113387.6574,2186458.62,295.8965994,QuarterCore,1,1100,1.145
18DD0013,CU_CLIFF,40246849,1114.5,1116,113387.6116,2186458.833,285.7989514,QuarterCore,1,393,0.452
18DD0013,CU_CLIFF,40246854,1120.5,1122,113387.584,2186458.955,279.8002434,QuarterCore,1,674,0.583
18DD0013,CU_CLIFF,40246862,1131,1132.5,113387.5352,2186459.161,269.3023801,QuarterCore,1,489,0.492
18DD0013,CU_CLIFF,40246865,1134,1135.5,113387.5213,2186459.219,266.3029708,QuarterCore,1,765,0.648
18DD0013,CU_CLIFF,40246866,1135.5,1137,113387.5143,2186459.247,264.8032529,QuarterCore,1,906,0.748
18DD0013,CU_CLIFF,40246868,1138.5,1140,113387.5003,2186459.302,261.8037907,QuarterCore,1,368,0.524
18DD0013,CU_CLIFF,40246877,1150.5,1151.52,113387.4456,2186459.513,250.0458142,QuarterCore,1,497,0.55
18DD0013,CU_CLIFF,40246887,1160,1161.5,113387.399,2186459.679,240.3073466,QuarterCore,1,720,0.686
18DD0013,CU_CLIFF,40246894,1169,1170.5,113387.3516,2186459.827,231.3086841,QuarterCore,1,442,0.572
18DD0013,CU_CLIFF,40246909,1186.97,1188,113387.2446,2186460.106,213.576201,QuarterCore,1,398,0.491
18DD0013,CU_CLIFF,40246917,1195.3,1196.5,113387.1875,2186460.231,205.1623304,QuarterCore,1,224,0.261
18DD0013,CU_CLIFF,40246921,1198.14,1199.64,113387.1663,2186460.275,202.1727213,QuarterCore,1,286,0.325
18DD0013,CU_CLIFF,40246928,1207,1208.5,113387.1018,2186460.401,193.3138552,QuarterCore,1,260,0.26
18DD0013,CU_CLIFF,40246938,1218,1219.5,113387.0159,2186460.552,182.3152223,QuarterCore,1,300,0.258
18DD0013,CU_CLIFF,40246947,1228.5,1230,113386.9242,2186460.699,171.8166585,QuarterCore,1,177,0.137
18DD0013,CU_CLIFF,40246967,1251.5,1253,113386.6786,2186461.072,148.8210147,QuarterCore,1,296,0.223
18DD0013,CU_CLIFF,40246979,1265.5,1267,113386.4989,2186461.33,134.8245584,QuarterCore,1,526,0.529
18DD0013,CU_CLIFF,40246983,1270,1271.5,113386.4344,2186461.42,130.3259107,QuarterCore,1,711,0.549
18DD0013,CU_CLIFF,40247016,1309,1310.13,113385.7881,2186462.077,91.52210057,QuarterCore,1,652,0.478
18DD0013,CU_CLIFF,40247026,1318.5,1319,113385.6282,2186462.164,82.33890322,QuarterCore,1,458,0.534
18DD0013,CU_CLIFF,40247034,1325.75,1327.13,113385.5046,2186462.214,74.65005553,QuarterCore,1,494,0.439
18DD0013,CU_CLIFF,40247057,1353,1354.5,113385.1104,2186462.329,47.3431934,QuarterCore,1,97,0.0788
18DD0013,CU_CLIFF,40247061,1357.5,1359,113385.058,2186462.359,42.84359488,QuarterCore,1,147,0.1595
18DD0013,CU_CLIFF,40247089,1393.5,1395,113384.955,2186462.431,6.84428527,QuarterCore,1,64,0.0914
18DD0013,CU_CLIFF,40247095,1400.5,1401.57,113384.9251,2186462.398,0.05943492,QuarterCore,1,52,0.0992
18DD0013,CU_CLIFF,40247102,1408,1409.38,113384.9479,2186462.416,-7.59547857,QuarterCore,1,63,0.0635
18DD0013,CU_CLIFF,40247111,1417.5,1419,113384.9916,2186462.437,-17.15535261,QuarterCore,1,52,0.039
18DD0013,CU_CLIFF,40247114,1422,1423.5,113385.0142,2186462.444,-21.655289,QuarterCore,1,103,0.138
18DD0013,CU_CLIFF,40247117,1426.5,1428,113385.0374,2186462.443,-26.15522897,QuarterCore,1,88,0.0738
18DD0013,CU_CLIFF,40247118,1428,1429.5,113385.0452,2186462.443,-27.65520896,QuarterCore,1,50,0.0631
18DD0013,CU_CLIFF,40247137,1450,1451.5,113385.1276,2186462.385,-49.65494743,QuarterCore,1,339,0.27
18DD0013,CU_CLIFF,40247153,1470.5,1472,113385.1671,2186462.281,-70.15458709,QuarterCore,1,208,0.168
18DD0013,CU_CLIFF,40247157,1475.5,1477,113385.1967,2186462.262,-75.15445744,QuarterCore,1,909,0.707
18DD0013,CU_CLIFF,40247159,1478.5,1480,113385.2162,2186462.252,-78.15437894,QuarterCore,1,901,0.593
18DD0013,CU_CLIFF,40247171,1492,1493.5,113385.3086,2186462.244,-91.65404315,QuarterCore,1,1300,0.685
18DD0013,CU_CLIFF,40247175,1497,1498.5,113385.3367,2186462.262,-96.65392714,QuarterCore,1,1410,0.599
18DD0013,CU_CLIFF,40247189,1511.5,1512.5,113385.3811,2186462.346,-110.9035724,QuarterCore,1,1235,0.831
18DD0013,CU_CLIFF,40247193,1514.5,1516,113385.3767,2186462.37,-114.1534632,QuarterCore,1,315,0.244
18DD0013,CU_CLIFF,40247212,1536,1537.5,113385.3495,2186462.572,-135.6524227,QuarterCore,1,1265,0.721
18DD0013,CU_CLIFF,40247217,1542.32,1543.5,113385.3336,2186462.634,-141.8120898,QuarterCore,1,852,0.511
18DD0013,CU_CLIFF,40247228,1555.5,1557,113385.2431,2186462.718,-155.1514818,QuarterCore,1,833,0.74
18DD0013,CU_CLIFF,40247231,1558.24,1559.76,113385.2191,2186462.722,-157.9013734,QuarterCore,1,278,0.259
18DD0013,CU_CLIFF,40247258,1586.5,1588,113385.0245,2186462.556,-186.1498524,QuarterCore,1,851,0.915
18DD0013,CU_CLIFF,40247259,1588,1589.5,113385.0078,2186462.547,-187.6497329,QuarterCore,1,692,0.732
18DD0013,CU_CLIFF,40247265,1593.4,1594.24,113384.9506,2186462.519,-192.7193254,QuarterCore,1,434,0.504
18DD0013,CU_CLIFF,40247275,1603.95,1605.48,113384.8085,2186462.497,-203.6133753,QuarterCore,1,122,0.148
18DD0013,CU_CLIFF,40247287,1616.77,1618,113384.6556,2186462.512,-216.2824368,QuarterCore,1,84,0.0995
18DD0013,CU_CLIFF,40247299,1633,1634.5,113384.4963,2186462.576,-232.6465199,QuarterCore,1,62,0.0627
18DD0013,CU_CLIFF,40041455,1639,1640.5,113384.4563,2186462.61,-238.64629,QuarterCore,1,202,0.227
18DD0013,CU_CLIFF,40041456,1640.5,1642,113384.4467,2186462.618,-240.1462351,QuarterCore,1,223,0.177
18DD0013,CU_CLIFF,40041472,1657.5,1659,113384.2978,2186462.719,-257.1452514,QuarterCore,1,116,0.1955
18DD0013,CU_CLIFF,40041478,1664,1665.5,113384.2297,2186462.738,-263.6448667,QuarterCore,1,533,0.604
18DD0013,CU_CLIFF,40041483,1668.87,1669.69,113384.1874,2186462.735,-268.174663,QuarterCore,1,99,0.101
18DD0013,CU_CLIFF,40041484,1669.69,1671,113384.1777,2186462.734,-269.2396182,QuarterCore,1,26,0.1895
18DD0013,CU_CLIFF,40041773,1714.5,1716,113384.0952,2186462.508,-314.1434679,QuarterCore,1,306,0.166
18DD0013,CU_CLIFF,40041779,1723.5,1725,113384.0576,2186462.422,-323.1429694,QuarterCore,1,403,0.186
18DD0013,CU_CLIFF,40041791,1736.5,1738,113383.9773,2186462.312,-336.1422498,QuarterCore,1,357,0.154
18DD0013,CU_CLIFF,40041793,1739.07,1740.15,113383.9584,2186462.297,-338.5021266,QuarterCore,1,132,0.0893
18DD0013,CU_CLIFF,40041802,1750,1751.5,113383.8656,2186462.235,-349.641561,QuarterCore,1,384,0.245
18DD0013,CU_CLIFF,40041811,1759.5,1761,113383.7791,2186462.209,-359.1411216,QuarterCore,1,618,0.216
18DD0013,CU_CLIFF,40041826,1779,1780.5,113383.5785,2186462.216,-378.6400432,QuarterCore,1,233,0.0935
18DD0013,CU_CLIFF,40041832,1786.5,1788,113383.5169,2186462.253,-386.1397002,QuarterCore,1,663,0.166
18DD0013,CU_CLIFF,40041853,1813.5,1815,113383.5134,2186462.298,-413.1393423,QuarterCore,1,498,0.141
18DD0013,CU_CLIFF,40041868,1833,1834.5,113383.6082,2186462.188,-432.6385924,QuarterCore,1,351,0.101
18DD0013,CU_CLIFF,40041888,1855.42,1857,113383.7996,2186462.204,-455.0977629,QuarterCore,1,210,0.0576
18DD0013,CU_CLIFF,40041905,1876.5,1878,113383.9663,2186462.168,-476.1370634,QuarterCore,1,172,0.0457
18DD0013,CU_CLIFF,40041935,1913,1914.5,113384.119,2186461.952,-512.6357923,QuarterCore,1,450,0.1085
18DD0013,CU_CLIFF,40041936,1914.5,1916,113384.1124,2186461.942,-514.135743,QuarterCore,1,170,0.0533
18DD0013,CU_CLIFF,40041943,1923.03,1924.5,113384.0611,2186461.903,-522.6504444,QuarterCore,1,76,0.0307
18DD0013,CU_CLIFF,40041965,1950.5,1952,113383.8665,2186462.147,-550.1329843,QuarterCore,1,36,0.01335
18DD0013,CU_CLIFF,40328001,1994,1995.5,113383.3704,2186462.224,-593.6298612,QuarterCore,1,69,0.0336
18DD0013,CU_CLIFF,40328006,2000,2001.63,113383.3126,2186462.211,-599.694571,QuarterCore,1,52,0.0758
18DD0013,CU_CLIFF,40328009,2004.5,2006,113383.2765,2186462.198,-604.1294065,QuarterCore,1,157,0.081
18DD0014,CU_CLIFF,40247335,450,452,113429.4464,2186001.425,1032.773497,QuarterCore,1,1,0.0002
18DD0014,CU_CLIFF,40247347,468,470,113429.2026,2186003.849,1014.939187,QuarterCore,1,0.5,0.00016
18DD0014,CU_CLIFF,40247359,490,492,113428.8863,2186006.76,993.134959,QuarterCore,1,0.5,0.0008
18DD0014,CU_CLIFF,40247386,523,525,113428.4172,2186011.007,960.4127271,QuarterCore,1,2,0.00096
18DD0014,CU_CLIFF,40247392,533,535,113428.2814,2186012.263,950.492922,QuarterCore,1,2,0.0009
